44  -27  
-75  28  
0  0  
-24  -34  
-15  4  
66  -16  
5  -20  
-95  -22  
15  13  
-34  -15  
0  0  
0  0  
-5  85  
-75  90  
48  -69  
0  0  
0  0  
41  -18  
84  -17  
91  25  
-87  36  
-40  31  
-72  10  
0  0  
-30  -66  
0  0  
26  19  
4  -53  
0  0  
-33  -29  
0  0  
0  0  
-79  72  
-40  80  
60  -84  
21  32  
-86  -13  
77  -82  
-95  15  
48  -16  
-7  27  
0  0  
0  0  
0  0  
-32  -48  
12  -87  
-3  45  
-97  80  
0  0  
30  22  
18  0  
0  0  
-13  -91  
-28  32  
-71  89  
78  59  
39  -44  
46  28  
-10  49  
69  -43  
-16  98  
-23  -22  
0  0  
0  0  
-49  92  
95  32  
0  0  
0  0  
88  -66  
40  80  
-16  35  
-85  86  
39  97  
0  0  
2  -9  
-87  -44  
84  1  
0  0  
-71  -39  
-30  36  
74  -48  
-83  63  
-82  -20  
-100  71  
83  -89  
66  3  
48  -96  
0  0  
11  46  
-49  95  
33  -20  
52  -75  
0  0  
14  75  
31  50  
-88  39  
-15  -49  
72  -86  
-25  75  
67  -55  
18  77  
-66  -13  
60  84  
0  0  
0  0  
85  -46  
-89  -87  
-77  -88  
0  0  
-88  68  
0  0  
0  0  
-28  -20  
0  60  
94  59  
-2  44  
-53  -10  
29  28  
-9  -24  
-48  90  
-49  30  
0  0  
13  -20  
90  -25  
-33  -70  
0  0  
0  0  
55  9  
76  -80  
75  -7  
96  24  
32  63  
-16  27  
-78  75  
-50  -76  
-24  76  
65  16  
90  -54  
-65  -21  
66  12  
0  0  
-52  -94  
-3  90  
-51  92  
-37  72  
0  0  
63  -74  
75  86  
0  0  
-7  77  
17  52  
0  0  
18  -72  
-85  -55  
-51  -45  
0  0  
43  20  
56  -70  
0  0  
0  0  
0  0  
-36  -34  
49  29  
-23  94  
-3  -1  
0  0  
-52  -37  
69  -37  
0  0  
-76  59  
-37  18  
80  -68  
-58  -51  
0  0  
36  28  
-54  37  
1  -21  
-34  -96  
-40  45  
-52  -24  
-31  35  
0  0  
0  0  
61  -91  
-22  -7  
94  -51  
0  0  
-73  30  
0  0  
-61  -51  
80  27  
67  39  
-3  86  
-32  23  
-91  25  
94  8  
65  -33  
41  -47  
73  63  
0  0  
55  -39  
0  0  
-63  4  
31  79  
0  0  
-89  99  
86  77  
16  80  
-100  96  
0  0  
0  0  
0  0  
0  0  
89  -69  
2  -98  
41  -8  
-30  9  
0  0  
30  -18  
0  0  
21  80  
-89  -63  
0  0  
97  -52  
44  11  
-99  20  
70  77  
-66  77  
26  78  
0  0  
0  0  
73  -91  
0  0  
-18  53  
-81  56  
75  98  
-19  5  
-95  -12  
-26  -24  
64  -58  
9  6  
38  19  
-44  -1  
2  -43  
-85  -33  
-21  100  
83  -84  
0  0  
54  -30  
50  -24  
94  -66  
1  -30  
15  52  
96  -10  
-97  59  
55  -33  
94  -90  
0  0  
-73  99  
0  0  
-77  57  
19  86  
0  0  
38  -14  
0  0  
0  0  
54  -72  
41  -97  
-28  -94  
9  79  
0  0  
96  -26  
35  -71  
0  0  
-21  67  
92  -43  
-83  -89  
-34  36  
-74  54  
-65  96  
33  -98  
-86  -4  
28  -39  
7  -16  
-90  44  
47  -25  
-34  47  
0  0  
7  -50  
-100  -50  
-2  -29  
65  46  
-72  1  
-72  26  
37  -66  
-66  60  
10  -61  
67  -31  
100  -58  
-19  -36  
-32  7  
0  0  
-16  92  
0  0  
66  74  
-94  64  
38  -93  
19  51  
-43  54  
0  0  
-27  -54  
0  0  
20  -34  
-38  -31  
12  -7  
41  -55  
0  0  
61  -3  
34  -41  
0  0  
-75  86  
30  -98  
6  30  
-84  -57  
50  52  
-99  85  
-81  48  
80  36  
-35  -85  
6  86  
0  0  
-16  64  
0  0  
-15  48  
33  24  
-83  87  
63  -34  
0  0  
71  -41  
68  -41  
27  28  
71  51  
57  1  
0  0  
7  17  
-48  84  
61  -49  
94  87  
0  0  
0  0  
44  -65  
-61  85  
55  -57  
-81  -86  
100  -59  
-22  -49  
0  0  
0  0  
-27  -57  
28  -14  
0  0  
-67  32  
27  -88  
65  45  
-54  11  
-30  -77  
-48  39  
41  54  
-94  32  
91  48  
90  -11  
16  56  
29  5  
-59  -80  
71  93  
-29  30  
9  11  
-65  4  
0  0  
31  91  
-34  71  
-56  78  
-65  -75  
-20  -65  
0  0  
-29  -54  
0  0  
-66  -25  
0  0  
24  -42  
-7  -89  
-11  -3  
-39  -85  
0  0  
0  0  
0  0  
25  -54  
89  32  
52  20  
75  20  
8  -45  
66  36  
39  -33  
18  -86  
62  95  
0  0  
0  0  
-1  79  
0  0  
-10  -55  
33  -2  
58  -49  
-28  7  
94  -36  
-94  38  
-72  -39  
-93  58  
-59  14  
91  -65  
-98  -80  
0  0  
-56  59  
-24  83  
-47  6  
-21  53  
52  -16  
-82  74  
88  -77  
76  -92  
0  0  
-19  76  
3  -91  
3  -43  
-69  -62  
88  59  
64  -98  
-63  64  
0  0  
-36  28  
0  0  
83  42  
0  0  
0  0  
49  -91  
74  -51  
-70  67  
60  -43  
-12  -10  
94  -25  
37  88  
0  64  
80  60  
-97  23  
0  0  
94  85  
-62  59  
0  0  
0  0  
-68  80  
-1  29  
-50  26  
28  -47  
-51  3  
-69  -87  
-90  25  
29  23  
0  0  
-50  -50  
70  -97  
60  -52  
-19  100  
-93  -54  
-32  -28  
0  0  
-53  -67  
-42  11  
0  0  
25  -78  
-27  -43  
32  -88  
-47  -81  
28  75  
98  8  
0  0  
-79  44  
23  22  
-2  30  
-77  62  
64  0  
70  -33  
67  -59  
85  -7  
-51  -93  
0  0  
13  -81  
84  67  
52  65  
21  -92  
0  0  
0  0  
0  0  
0  0  
39  -6  
-27  -6  
0  0  
78  48  
9  82  
-63  48  
0  0  
0  0  
56  -18  
-29  -71  
-59  67  
22  30  
1  -70  
0  0  
0  0  
0  0  
0  0  
0  0  
-3  -40  
0  0  
90  -63  
-37  -96  
6  -24  
-78  -68  
9  22  
0  0  
55  23  
-85  -52  
49  -29  
66  -99  
-16  -16  
-52  47  
-92  -17  
1  -34  
0  0  
-39  93  
56  -18  
-73  -80  
58  88  
42  -35  
-70  -92  
0  0  
0  0  
-84  -52  
26  -87  
77  -95  
37  85  
81  73  
71  29  
30  -33  
-51  61  
3  -90  
-60  49  
82  -22  
33  17  
0  0  
0  0  
99  -25  
-32  -58  
-47  -60  
-79  -30  
0  0  
0  0  
-62  -29  
-35  19  
-35  83  
-4  -15  
-84  29  
-10  0  
-20  -52  
-27  35  
-47  -15  
2  47  
-18  82  
45  13  
-51  -71  
28  3  
-43  73  
-96  70  
-43  65  
0  0  
-92  68  
-48  -88  
58  -86  
95  18  
-68  -45  
-29  -27  
99  -86  
-80  43  
0  0  
46  40  
0  0  
41  -87  
70  -5  
0  0  
-97  63  
0  0  
-52  35  
97  -37  
0  0  
-66  57  
58  20  
-3  20  
-5  83  
-93  88  
96  29  
-45  68  
0  0  
29  93  
0  0  
0  0  
0  0  
-95  -46  
63  -56  
90  -19  
40  -44  
0  0  
75  -85  
-52  85  
0  0  
81  40  
89  -13  
18  69  
0  0  
-72  56  
59  9  
-45  82  
-68  -57  
89  -33  
0  0  
0  0  
13  84  
-51  -83  
76  -64  
0  0  
74  -66  
0  0  
4  75  
45  10  
-6  -51  
39  -38  
-10  95  
44  -94  
17  -37  
-9  55  
-59  -29  
-35  -84  
0  0  
64  46  
0  0  
-36  -25  
55  -21  
0  0  
0  0  
-77  -28  
-46  81  
94  8  
-83  -61  
-93  -26  
-32  82  
0  0  
-97  59  
-49  -27  
0  0  
39  -49  
-24  56  
48  -93  
-20  40  
0  0  
52  -53  
35  68  
-17  -74  
34  -60  
65  -8  
-46  89  
90  -36  
-6  8  
-31  -74  
-99  94  
31  12  
-94  65  
28  91  
0  0  
-79  -36  
-77  -8  
28  31  
94  -76  
-88  95  
64  47  
21  -94  
0  0  
23  -8  
-6  24  
0  0  
84  -83  
0  0  
0  0  
-78  -79  
-43  -40  
-60  -38  
58  84  
51  22  
13  -25  
0  0  
0  0  
0  0  
94  50  
0  0  
-4  -49  
71  -60  
0  0  
0  0  
0  0  
69  85  
23  20  
-22  -91  
-57  -91  
-11  -52  
0  0  
0  0  
-98  39  
54  16  
23  -61  
0  0  
31  -75  
-31  100  
-91  -77  
-20  75  
-43  -20  
72  83  
0  -20  
-92  -63  
-93  34  
-66  34  
36  10  
2  15  
-57  -100  
0  0  
0  0  
88  -57  
54  52  
34  -65  
59  -70  
-89  6  
-76  47  
0  0  
-15  44  
0  0  
-93  -70  
77  10  
0  0  
-51  -24  
27  35  
0  0  
66  -5  
90  45  
92  96  
-47  54  
74  39  
31  -48  
22  -80  
70  -10  
23  -12  
0  0  
0  0  
97  -71  
42  24  
45  -90  
-42  82  
-13  -66  
0  0  
50  2  
39  14  
44  -68  
100  -95  
0  0  
0  0  
0  0  
-6  33  
24  -43  
-49  33  
0  0  
-58  -75  
0  0  
-77  91  
30  -93  
0  0  
0  0  
82  -61  
0  0  
0  0  
8  -71  
67  -47  
51  47  
0  0  
-32  -80  
46  -89  
97  52  
0  0  
-95  -77  
74  11  
0  0  
21  99  
53  -34  
42  32  
0  0  
0  0  
-6  57  
-17  -68  
22  -1  
21  31  
-57  57  
67  -41  
-40  74  
-53  35  
80  14  
48  -14  
0  0  
0  0  
-42  -80  
-30  -61  
-85  53  
-19  -65  
38  -59  
57  54  
-40  -22  
-90  42  
73  -91  
17  24  
0  0  
71  43  
0  0  
57  3  
-6  73  
-30  -90  
-74  90  
19  56  
21  65  
23  -92  
-15  -28  
0  0  
26  70  
-19  -60  
24  30  
0  64  
32  -22  
94  49  
-26  97  
0  0  
91  30  
6  -10  
44  -10  
0  0  
-30  81  
0  0  
-54  66  
-98  95  
7  71  
0  0  
60  -75  
-47  44  
-68  -10  
-76  -18  
49  37  
35  29  
58  43  
-36  -15  
-59  46  
36  66  
0  0  
43  -76  
58  -8  
7  46  
28  74  
52  11  
-21  -57  
77  56  
79  -93  
-21  73  
-78  -10  
0  0  
-27  5  
22  -53  
62  37  
-24  -46  
-24  62  
100  34  
0  0  
0  0  
-61  -24  
-17  -34  
98  -60  
-10  -32  
-74  87  
-35  97  
-27  92  
-30  93  
74  65  
-86  -69  
-2  -59  
52  73  
-84  13  
0  0  
0  0  
88  -56  
-33  69  
-95  4  
-95  89  
72  -20  
-69  -64  
-95  -22  
46  8  
0  0  
0  0  
47  -44  
27  29  
8  19  
-20  80  
-68  -25  
0  0  
-48  -93  
74  -96  
19  61  
0  0  
96  -83  
0  0  
-19  52  
-98  6  
-32  12  
-99  8  
0  0  
-38  47  
55  90  
-55  43  
26  -12  
0  0  
-74  36  
-94  -83  
84  22  
51  -14  
53  12  
61  -31  
37  18  
-52  96  
0  0  
83  -52  
-60  11  
68  -64  
0  0  
-24  15  
-82  2  
27  92  
-74  -85  
88  46  
0  0  
46  -56  
-16  15  
76  67  
48  66  
-9  36  
8  -44  
76  -45  
0  0  
0  0  
29  91  
-24  84  
-58  9  
-12  -7  
0  0  
12  -1  
-8  -92  
0  0  
-80  -69  
40  -72  
-41  14  
17  77  
-86  94  
-96  -70  
16  31  
19  2  
87  24  
31  29  
0  0  
-32  -63  
-51  -64  
-41  16  
-20  16  
38  72  
0  0  
-19  36  
58  7  
9  -58  
0  0  
0  0  
67  20  
54  -31  
-69  -86  
-6  98  
-17  -5  
-74  26  
-43  -3  
66  45  
-61  15  
-86  10  
0  0  
-30  18  
-86  -85  
-65  -78  
0  0  
-81  -3  
-35  89  
-63  48  
-13  -21  
-51  -55  
0  0  
0  0  
-32  -94  
-43  9  
-57  -18  
-60  28  
-50  -59  
-99  -55  
0  0  
73  -23  
76  10  
-46  3  
-10  45  
0  0  
-10  44  
-1  -65  
0  0  
-27  -53  
44  -55  
-5  52  
-59  -46  
87  60  
-61  -93  
-9  68  
78  -61  
0  0  
0  0  
20  44  
-57  76  
0  0  
-33  1  
68  2  
0  0  
-54  89  
0  0  
-76  58  
10  -37  
-48  91  
-82  50  
0  0  
-13  64  
18  55  
0  0  
-27  -8  
-19  67  
-41  -52  
77  43  
8  62  
0  0  
92  -96  
-68  25  
0  0  
-48  79  
-86  63  
-1  34  
57  -90  
94  75  
-10  57  
0  0  
0  0  
43  -34  
-32  57  
12  18  
29  20  
-70  90  
-59  -5  
-2  -54  
26  44  
-92  -11  
-86  22  
0  0  
-32  -17  
0  0  
0  0  
-56  43  
0  0  
18  -59  
61  -80  
0  0  
-18  48  
69  32  
18  -6  
11  59  
-8  67  
47  96  
-85  -53  
-77  -51  
-37  68  
19  84  
0  0  
-6  22  
0  0  
-99  94  
-67  -58  
46  39  
62  -63  
41  -29  
60  89  
46  -18  
-75  99  
0  0  
39  -13  
22  -12  
36  -61  
-78  72  
89  -62  
-25  21  
-58  79  
45  -90  
0  0  
35  -45  
19  -52  
-49  -70  
72  -64  
-33  -60  
60  3  
-36  -78  
35  37  
0  0  
-86  -50  
-97  61  
53  39  
-2  -28  
0  0  
47  26  
38  -96  
51  -77  
-92  58  
-41  90  
-84  -16  
-81  -16  
-1  -85  
0  0  
1  49  
57  -65  
0  0  
54  -50  
-7  -91  
0  0  
63  34  
75  -89  
-30  46  
-29  30  
7  -88  
0  0  
-13  3  
-32  -6  
0  0  
-38  0  
0  0  
-22  -53  
53  70  
-92  -50  
52  85  
54  -46  
-14  77  
-6  -25  
8  -83  
88  75  
93  -68  
0  0  
0  0  
-32  -10  
-71  -9  
47  -10  
-32  -94  
-21  -80  
0  0  
-32  26  
-34  46  
9  19  
-56  -58  
0  0  
53  20  
46  59  
3  84  
0  0  
99  96  
13  11  
36  30  
34  16  
-73  -55  
-93  18  
0  0  
33  18  
-41  79  
62  90  
0  0  
-1  10  
0  0  
-18  32  
3  20  
-40  9  
-96  69  
0  0  
0  0  
0  0  
-40  -28  
0  0  
-82  28  
9  79  
34  92  
-62  72  
-9  28  
0  0  
-46  15  
23  -77  
90  -78  
41  -58  
0  0  
-83  -55  
96  -14  
0  0  
71  12  
-36  56  
40  33  
0  0  
10  60  
0  0  
-4  94  
24  -66  
27  88  
-31  -95  
35  -54  
0  0  
-50  70  
-74  -97  
32  -59  
0  0  
0  0  
52  76  
32  29  
13  -28  
-9  82  
0  0  
85  41  
-51  20  
83  -59  
0  0  
-11  58  
7  8  
98  -71  
0  0  
0  0  
54  -49  
0  0  
-1  17  
3  -36  
-47  -54  
72  -98  
15  20  
1  -83  
-47  63  
18  -36  
2  -78  
-1  -82  
87  30  
-28  76  
-60  -66  
0  0  
-67  71  
-1  8  
-10  20  
-68  43  
0  0  
-57  -15  
9  62  
-60  -6  
-46  80  
71  -96  
-49  44  
0  0  
30  -69  
0  0  
0  0  
0  0  
-16  16  
-60  43  
66  56  
0  0  
88  -91  
0  0  
0  0  
-26  -54  
0  0  
0  0  
0  0  
-98  79  
-49  79  
-78  63  
-11  -1  
0  0  
-43  -2  
0  0  
3  -52  
0  0  
63  50  
59  -90  
0  0  
-79  41  
43  -54  
-24  -90  
-6  -64  
0  0  
0  0  
87  -18  
81  -21  
-45  23  
8  -18  
0  0  
0  0  
-85  51  
-65  -20  
92  -14  
9  11  
92  -95  
-14  -20  
0  0  
80  57  
0  0  
39  74  
-99  4  
90  43  
11  -14  
6  26  
-76  -25  
-10  38  
53  9  
-12  -26  
-61  -47  
-59  81  
-15  84  
0  0  
-13  -26  
74  -89  
8  33  
-48  35  
-28  27  
-77  -36  
-86  -50  
-49  62  
-41  30  
68  -74  
62  -10  
35  28  
-29  83  
-4  -40  
0  0  
-56  -39  
43  -41  
-67  26  
-25  40  
-36  17  
73  88  
43  -88  
86  -56  
50  46  
0  0  
-83  -4  
96  88  
-30  28  
25  -57  
-75  -69  
96  -42  
-72  100  
0  0  
-87  62  
-37  -5  
98  22  
-35  4  
60  96  
0  68  
-72  83  
-77  -13  
69  97  
-3  -10  
95  -23  
0  0  
-20  -67  
-58  -41  
0  0  
-93  -46  
8  -81  
21  -86  
6  -13  
0  0  
-27  68  
79  22  
48  -83  
-5  -93  
-16  60  
3  -15  
79  23  
-69  -24  
43  62  
-29  -67  
0  0  
-18  84  
12  -49  
45  13  
61  -32  
95  12  
13  27  
80  63  
-14  -92  
0  0  
0  0  
14  -35  
-99  88  
0  0  
36  -96  
87  73  
93  -30  
51  -51  
40  72  
-92  -1  
26  -86  
0  0  
87  -88  
0  0  
-98  61  
-47  47  
-75  75  
57  -31  
98  -69  
0  0  
0  0  
17  -58  
-70  52  
0  0  
-58  38  
-21  -3  
10  29  
-53  64  
7  -58  
-62  -36  
0  0  
-74  -55  
85  -44  
86  47  
66  23  
85  35  
0  0  
-88  -2  
-86  -28  
19  24  
38  42  
33  30  
-75  -30  
13  -65  
0  0  
-6  1  
29  86  
-84  53  
0  0  
0  0  
-56  36  
6  14  
92  -74  
-92  95  
64  74  
-84  -85  
14  -92  
0  0  
0  0  
0  0  
84  45  
6  27  
64  -5  
-70  14  
0  0  
8  -68  
-71  57  
-2  40  
-92  93  
11  99  
87  48  
-13  49  
-56  94  
86  -55  
4  15  
-4  20  
0  0  
70  -71  
-14  -44  
-66  17  
-46  -27  
-52  -59  
52  87  
81  -88  
-35  9  
92  63  
80  -8  
0  0  
77  -77  
7  25  
-62  -84  
60  -3  
65  79  
0  0  
0  0  
-15  69  
-92  46  
-53  67  
-15  -80  
-94  21  
0  0  
17  -11  
75  83  
-73  -52  
57  34  
22  -41  
15  30  
-81  -62  
47  76  
-64  -34  
-82  37  
0  0  
-51  -47  
49  -3  
-97  66  
-55  20  
74  22  
-19  -52  
0  0  
0  0  
-57  93  
-82  26  
-35  -96  
-81  -95  
0  0  
98  -16  
7  -58  
0  0  
-50  -71  
-66  44  
12  -33  
13  -47  
0  0  
-85  56  
-3  17  
85  -46  
-1  67  
-48  79  
51  13  
0  0  
15  -59  
-76  -22  
34  35  
36  33  
71  79  
49  -23  
61  -33  
63  -8  
36  13  
-97  -51  
64  -88  
72  -37  
0  0  
73  -98  
46  30  
90  18  
-74  63  
19  68  
4  -54  
-52  -67  
63  -83  
99  -87  
-58  73  
86  -37  
0  0  
25  29  
-65  -87  
1  48  
70  25  
-78  -61  
84  -71  
48  93  
38  67  
55  66  
-97  59  
73  -59  
-79  43  
0  0  
13  -24  
98  -9  
0  0  
-26  44  
-29  -44  
-43  86  
74  89  
61  6  
-65  -65  
56  -43  
8  -68  
60  52  
0  0  
71  -2  
-74  -67  
0  0  
0  0  
-96  -22  
-99  -18  
48  -40  
-68  -34  
49  11  
-31  45  
51  74  
67  -90  
-38  3  
0  0  
13  94  
77  -56  
-83  83  
79  -16  
-97  -31  
-28  87  
-11  -96  
58  -43  
0  0  
-78  -32  
0  0  
-29  50  
0  0  
-32  -47  
76  -34  
25  39  
-36  -51  
-62  2  
-98  -20  
0  0  
0  0  
6  81  
0  0  
0  0  
60  60  
5  93  
-7  4  
-72  -18  
-88  -43  
8  -87  
0  0  
0  0  
0  0  
-68  48  
0  0  
-23  23  
-86  5  
13  21  
45  19  
66  17  
-78  5  
-59  14  
-10  -44  
0  0  
0  0  
0  0  
18  7  
-72  -64  
-91  -60  
-19  -90  
-14  -56  
-2  -92  
14  -17  
63  -46  
77  -100  
-57  66  
0  0  
-54  -82  
0  0  
44  -6  
-96  50  
55  -8  
-27  76  
46  34  
-1  14  
98  -88  
0  0  
83  80  
92  -75  
0  0  
-28  22  
0  0  
59  -4  
13  14  
-53  69  
0  0  
-11  -50  
71  51  
-25  -44  
-30  48  
46  85  
0  0  
0  0  
68  20  
61  -95  
10  -4  
-4  75  
62  87  
47  -43  
4  52  
72  -55  
-21  -36  
17  -50  
-70  -2  
-32  80  
95  79  
0  0  
64  74  
-75  5  
-92  17  
-79  -58  
40  26  
-50  59  
-78  21  
4  -75  
4  -60  
-92  -24  
4  56  
82  22  
0  0  
-47  30  
-73  74  
25  19  
93  -66  
-3  44  
-19  88  
48  -41  
0  0  
-54  60  
41  -8  
25  41  
34  -23  
83  -57  
-74  83  
-30  -5  
-50  25  
-82  35  
-16  51  
-42  31  
0  0  
-30  43  
-75  97  
0  0  
69  -19  
0  0  
-45  81  
-72  66  
22  64  
-17  -49  
-42  -6  
-30  -83  
-48  92  
1  58  
-82  32  
-37  85  
0  0  
14  76  
-14  -3  
0  0  
96  -90  
38  -33  
0  0  
-44  73  
58  -91  
0  0  
-69  38  
-76  6  
-56  -25  
92  46  
0  0  
71  -64  
-24  -26  
-15  69  
6  -81  
-26  25  
61  -43  
-86  -80  
58  -60  
-76  16  
-58  -95  
0  0  
-23  -77  
30  -30  
0  0  
-94  93  
62  34  
0  0  
21  -56  
-45  -54  
-15  -12  
-91  63  
0  0  
-88  73  
0  0  
0  0  
0  0  
42  13  
-82  52  
3  -75  
-97  55  
-33  -40  
-3  43  
34  75  
33  -86  
0  0  
0  0  
0  0  
-24  -9  
0  0  
-86  -18  
-36  -35  
41  -98  
18  -31  
0  0  
-80  -40  
-85  -12  
-34  -52  
-93  26  
0  0  
29  48  
0  0  
-85  79  
95  -14  
-34  86  
0  0  
-13  5  
-58  63  
62  -1  
0  0  
4  -85  
99  -78  
49  -78  
5  -49  
-90  92  
60  -20  
34  -75  
37  -41  
0  0  
-9  16  
0  0  
15  16  
0  0  
-15  30  
0  0  
-70  48  
-88  50  
-3  -39  
80  -52  
63  -27  
92  -78  
0  0  
0  0  
3  51  
77  -99  
-31  -79  
-56  1  
-73  88  
-98  -14  
-49  -83  
0  0  
65  -97  
-91  48  
-61  37  
87  72  
0  0  
52  66  
-4  19  
-55  35  
41  -97  
-57  -97  
-32  -34  
-3  55  
-5  -60  
-47  -91  
76  54  
10  21  
-57  75  
13  62  
0  0  
-39  8  
60  -1  
0  0  
49  -71  
48  94  
81  23  
-86  14  
-3  40  
-97  59  
5  64  
2  -23  
54  8  
33  46  
-87  12  
33  37  
15  -4  
96  -88  
12  -28  
-54  -47  
-21  67  
67  -89  
-29  88  
-10  86  
0  0  
-47  23  
-57  -79  
85  -89  
0  0  
-21  88  
0  0  
52  46  
9  78  
95  -87  
80  81  
14  -97  
-11  95  
-68  49  
61  28  
0  0  
75  -47  
0  0  
0  0  
31  2  
34  28  
14  -4  
35  84  
75  -30  
81  -4  
61  -96  
-68  -32  
25  -40  
24  -5  
0  0  
-72  11  
79  -94  
46  78  
-62  83  
88  -76  
59  -47  
-38  1  
-64  -99  
0  0  
99  45  
-74  58  
0  0  
-36  49  
-11  36  
-78  -3  
89  -92  
62  -60  
0  0  
-4  83  
1  -54  
0  0  
0  0  
0  0  
-38  99  
0  0  
-38  -24  
-52  -31  
95  -36  
13  -34  
-40  -49  
49  -34  
0  0  
34  -90  
44  -54  
-66  -6  
82  -57  
95  43  
0  0  
65  71  
85  42  
98  -36  
-16  -30  
-64  66  
97  -99  
-10  64  
-88  6  
-5  21  
-18  -20  
0  0  
0  0  
95  -98  
-5  72  
-83  42  
-74  17  
-62  -7  
-31  25  
-16  29  
0  0  
0  0  
0  0  
-85  -85  
10  59  
0  0  
72  -67  
-11  -74  
0  0  
-11  21  
16  -23  
70  -2  
7  -11  
-70  61  
-94  23  
55  15  
0  0  
25  -82  
-56  44  
23  -83  
0  0  
-50  70  
-39  33  
22  -4  
0  0  
-62  79  
-14  21  
98  -3  
0  0  
0  0  
-12  -85  
90  9  
22  76  
-96  70  
50  78  
0  0  
0  0  
0  0  
49  70  
-93  68  
53  8  
-67  -65  
-4  73  
-48  -38  
-72  54  
-62  -26  
-80  30  
90  -2  
-66  -12  
-84  25  
-76  11  
73  77  
-76  30  
-13  87  
-29  -27  
-50  -70  
-94  91  
-92  -22  
-38  -11  
-47  -13  
82  1  
-38  -25  
-57  -68  
-32  22  
-56  84  
-43  21  
80  -63  
0  0  
-88  85  
-76  -46  
-91  54  
-11  -81  
0  0  
-18  0  
-63  53  
25  43  
54  -51  
31  -97  
0  0  
-53  85  
-28  90  
-79  27  
0  0  
-4  54  
24  -30  
-54  -45  
0  0  
0  0  
45  35  
0  0  
8  30  
-37  41  
-46  -59  
76  -95  
0  0  
6  47  
2  72  
84  -94  
-37  46  
0  0  
19  57  
15  91  
-42  -18  
39  49  
-10  -80  
34  -57  
75  -67  
-25  80  
15  -66  
-66  -81  
0  0  
27  86  
6  -92  
-79  84  
48  -72  
0  0  
52  -100  
-74  -18  
0  0  
-21  -47  
8  -74  
-30  3  
-46  85  
-72  -91  
59  83  
-28  -86  
34  -56  
-69  21  
-36  96  
43  34  
-45  -6  
0  0  
-81  93  
3  -31  
-89  -57  
-18  85  
3  -34  
16  26  
-22  3  
5  52  
-76  -68  
17  -53  
-24  25  
-79  2  
-15  14  
-46  33  
-18  -19  
43  -88  
-46  75  
-34  -26  
28  33  
96  -86  
78  -25  
-31  0  
0  0  
0  0  
65  -15  
88  -52  
-29  15  
-49  48  
-37  30  
0  0  
0  0  
20  -28  
0  0  
0  0  
0  -13  
-64  -29  
-3  -20  
-4  14  
11  -57  
96  -96  
25  -9  
0  0  
64  26  
0  0  
0  0  
-70  16  
58  -93  
0  0  
-1  42  
58  -29  
27  -57  
53  7  
-70  23  
83  -60  
27  -17  
-84  -26  
-76  -24  
82  58  
-43  0  
3  38  
-66  99  
-56  -81  
26  90  
-56  39  
91  91  
0  0  
-80  89  
-13  -56  
21  -35  
-30  -63  
18  64  
0  0  
-73  99  
0  0  
0  0  
-16  57  
83  -91  
21  25  
44  -86  
0  0  
-2  76  
-63  27  
0  0  
0  0  
-4  -46  
2  -26  
0  0  
0  0  
81  -88  
-53  40  
-88  -9  
42  79  
15  -48  
-64  76  
41  52  
-73  56  
0  0  
-81  48  
20  20  
51  18  
-53  56  
-39  56  
0  0  
87  -53  
92  -62  
